id,name,display_name,production_year,movie_sequel,creative_type,source,production_method,genre,language,board_rating_reason,movie_board_rating_display_name,movie_release_pattern_display_name,total,Category
85470115,"Number 23, The",The Number 23,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,English,"for violence, disturbing images, sexuality and language",R,Wide,78,4
87980115,"Other Boleyn Girl, The",The Other Boleyn Girl,2008,0,Historical Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,"for mature thematic elements, sexual content and some violent images",PG-13,Wide,78,4
38250115,Fame (2008),Fame,2009,0,Contemporary Fiction,Remake,Live Action,Musical,English,"for thematic material including teen drinking, a sexual situation and language",PG,Wide,78,4
122260115,"Unborn, The (2009)",The Unborn,2009,0,Fantasy,Original Screenplay,Live Action,Horror,English,"for intense sequences of violence and terror, disturbing images, thematic material and language including some sexual references",PG-13,Wide,77,4
77830115,Mirrors,Mirrors,2008,0,Contemporary Fiction,Remake,Live Action,Horror,English,"for strong violence, disturbing images, language and brief nudity",R,Wide,77,4
98440115,Revolutionary Road,Revolutionary Road,2008,0,Historical Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,for language and some sexual content/nudity.,R,Wide,77,4
124380115,Vicky Cristina Barcelona,Vicky Cristina Barcelona,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for mature thematic material involving sexuality, and smoking.",PG-13,Limited,77,4
111920115,Stomp the Yard,Stomp the Yard,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,"for a scene of violence, some sexual material and language.",PG-13,Wide,76,4
30770115,Diary of a Wimpy Kid,Diary of a Wimpy Kid,2010,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Comedy,English,for some rude humor and language,PG,Wide,76,4
116790115,There Will Be Blood,There Will Be Blood,2007,0,Historical Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,for some violence,R,Exclusive,76,4
135200115,"Change-Up, The",The Change-Up,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for pervasive strong crude sexual content and language, some graphic nudity and drug use.",R,Wide,76,4
134980115,Easy A,Easy A,2010,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Comedy,English,"for mature thematic elements involving teen sexuality, language and some drug material.",PG-13,Wide,75,4
8660115,"Back-up Plan, The",The Back-up Plan,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,English,"for sexual content including references, some crude material and language",PG-13,Wide,75,4
136610115,Frankenweenie,Frankenweenie,2011,0,Fantasy,Based on Short Film,Stop-Motion Animation,Comedy,English,"for thematic elements, scary images and action.",PG,Wide,75,4
35260115,Elizabeth: The Golden Age,Elizabeth: The Golden Age,2007,1,Dramatization,Based on Real Life Events,Live Action,Drama,English,"for violence, some sexuality and nudity",PG-13,Wide,75,4
67490115,"Leben der Anderen, Das",Das Leben der Anderen,2007,0,Historical Fiction,Original Screenplay,Live Action,Drama,English,for some sexuality/nudity.,R,Limited,75,4
83360115,Next,Next,2007,0,Science Fiction,Based on Fiction Book/Short Story,Live Action,Action,English,"for intense sequences of violent action, and some language.",PG-13,Wide,74,4
51240115,"Haunting in Connecticut, The",The Haunting in Connecticut,2009,0,Contemporary Fiction,Based on Real Life Events,Live Action,Horror,English,for some intense sequences of terror and disturbing images,PG-13,Wide,73,4
29130115,Death Race,Death Race,2008,0,Science Fiction,Remake,Live Action,Action,English,for strong violence and language.,R,Wide,73,4
64840115,"Kite Runner, The",The Kite Runner,2007,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,"for strong thematic material including the sexual assault of a child, violence and brief strong language",PG-13,Limited,73,4
85750115,Obsessed,Obsessed,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,English,"for sexual material including some suggestive dialogue, some violence and thematic content",PG-13,Wide,72,4
43990115,Funny People,Funny People,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"For language and crude sexual humor throughout, and some sexuality",R,Wide,72,4
137670115,Cloud Atlas,Cloud Atlas,2011,0,Multiple Creative Types,Based on Fiction Book/Short Story,Live Action,Drama,English,"for violence, language, sexuality/nudity and some drug use.",R,Wide,72,4
50230115,Hannah Montana Miley Cyrus: Best of Both Worlds Concert Tour,Hannah Montana/Miley Cyrus: Best of Both Worlds Concert Tour,2008,0,Factual,Based on Real Life Events,Live Action,Concert/Performance,English,General,G,Wide,71,4
114950115,Takers,Takers,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,"For intense sequences of violence and action, a sexual situation/partial nudity and some language",PG-13,Wide,71,4
149000115,Dilemma The,The Dilemma,2010,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,for mature thematic elements involving sexual content.,PG-13,Wide,71,4
113760115,Superhero,Superhero Movie,2008,0,Super Hero,Original Screenplay,Live Action,Comedy,English,"for crude and sexual content, comic violence, drug references and language.",PG-13,Wide,71,4
1040115,3:10 to Yuma,3:10 to Yuma,2007,0,Historical Fiction,Remake,Live Action,Western,English,for violence and some language,R,Wide,70,4
54820115,"House Bunny, The",The House Bunny,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for sex-related humor, partial nudity and brief strong language.",PG-13,Wide,70,4
145820115,Diary of A Wimpy Kid 2 Rodick Rules,Diary of a Wimpy Kid: Rodrick Rules,2010,1,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Comedy,English,for some mild rude humor and mischief.,PG,Wide,70,4
66110115,Land of the Lost,Land of the Lost,2009,0,Fantasy,Based on TV,Live Action,Comedy,English,"For crude and sexual content, and for language including a drug reference",PG-13,Wide,70,4
68420115,License to Wed,License to Wed,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,English,for sexual humor and language,PG,Wide,70,4
16130115,"Brave One, The",The Brave One,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,"for strong violence, language, and some sexuality",R,Wide,70,4
91520115,"Pink Panther 2, The",The Pink Panther 2,2009,1,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for some suggestive humor, brief mild language and action",PG,Wide,70,4
8480115,Babylon A.D.,Babylon A.D.,2008,0,Science Fiction,Based on Fiction Book/Short Story,Live Action,Action,English,"for intense sequences of violence and action, language and some sexuality.",PG-13,Wide,70,4
850115,3 Idiots,3 Idiots,2009,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Comedy,English,"for thematic material, some disturbing images and crude humor.",PG-13,Limited,70,4
10670115,Because I Said So,Because I Said So,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for sexual content including dialogue, some mature thematic material and partial nudity",PG-13,Wide,69,4
67760115,Legion,Legion,2010,0,Fantasy,Original Screenplay,Live Action,Thriller/Suspense,English,"for strong bloody violence, and language",R,Wide,69,4
110810115,Star Wars: The Clone Wars,Star Wars: The Clone Wars,2008,1,Science Fiction,Original Screenplay,Digital Animation,Adventure,English,"for sci-fi action violence throughout, brief language and momentary smoking.",PG,Wide,68,4
139860115,Spy Kids 4 All the Time in the World,Spy Kids:  All the Time in the World,2011,1,Kids Fiction,Original Screenplay,Live Action,Adventure,English,for mild action and rude humor.,PG,Wide,68,4
80000115,Mr. Magoriums Wonder Emporium,Mr. Magorium's Wonder Emporium,2007,0,Fantasy,Original Screenplay,Live Action,Comedy,English,General,G,Wide,68,4
130420115,"X-Files: I Want to Believe, The",The X-Files: I Want to Believe,2008,1,Science Fiction,Based on TV,Live Action,Action,English,for violent and disturbing content and thematic material,PG-13,Wide,68,4
132860115,"Last Exorcism, The",The Last Exorcism,2010,0,Contemporary Fiction,Original Screenplay,Live Action,Horror,English,"For disturbing violent content and terror, some sexual references and thematic material.",PG-13,Wide,67,4
161820115,Neighborhood Watch,The Watch,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for some strong sexual content including references, pervasive language and violent images.",R,Wide,67,4
76410115,Men Who Stare at Goats,The Men Who Stare at Goats,2009,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Black Comedy,English,"For language, some drug content and brief nudity",R,Wide,67,4
134930115,"Next Three Days, The",The Next Three Days,2010,0,Contemporary Fiction,Remake,Live Action,Thriller/Suspense,English,"for violence, drug material, language, some sexuality and thematic elements.",PG-13,Wide,67,4
27320115,Dan in Real Life,Dan in Real Life,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,English,for some innuendo,PG-13,Wide,66,4
7750115,August Rush,August Rush,2007,0,Fantasy,Based on Real Life Events,Live Action,Drama,English,"for some thematic elements, mild violence and language",PG,Wide,66,4
138970115,Drive,Drive,2011,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Action,English,"for strong brutal bloody violence, language and some nudity.",R,Wide,66,4
112570115,Street Kings,Street Kings,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,English,for strong violence and pervasive language.,R,Wide,66,4
102860115,Se jie,Se jie,2007,0,Historical Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,for some explicit sexuality,NC-17,Exclusive,66,4
86190115,Okuribito,Okuribito,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,For thematic material,PG-13,Limited,66,4
122580115,Underdog,Underdog,2007,0,Fantasy,Based on TV,Animation/Live Action,Adventure,English,"for rude humor, mild language and action",PG,Wide,65,4
142760115,Here Comes the Boom,Here Comes the Boom,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for bouts of MMA sports violence, some rude humor and language.",PG,Wide,65,4
140570115,Hanna,Hanna,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,"for intense sequences of violence and action, some sexual material and language.",PG-13,Wide,65,4
139830115,Something Borrowed,Something Borrowed,2010,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Romantic Comedy,English,"for sexual content including dialogue, and some drug material.",PG-13,Wide,65,4
137750115,Colombiana,Colombiana,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,English,"for violence, disturbing images, intense sequences of action, sexuality and brief strong language.",PG-13,Wide,65,4
9440115,"Bank Job, The",The Bank Job,2008,0,Dramatization,Based on Real Life Events,Live Action,Thriller/Suspense,English,"for sexual content, nudity, violence and language",R,Wide,65,4
8430115,Baby Mama,Baby Mama,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for crude and sexual humor, language and a drug reference",PG-13,Wide,64,4
146950115,Moonrise Kingdom,Moonrise Kingdom,2011,0,Historical Fiction,Original Screenplay,Live Action,Drama,English,for sexual content and smoking.,PG-13,Limited,64,4
790115,28 Weeks Later,28 Weeks Later,2007,1,Science Fiction,Original Screenplay,Live Action,Horror,English,"for strong violence and gore, language and some sexuality/nudity",R,Wide,64,4
41790115,Footloose (2010),Footloose,2010,0,Contemporary Fiction,Remake,Live Action,Musical,English,"for some teen drug and alcohol use, sexual content, violence and language.",PG-13,Wide,63,4
54670115,Hot Tub Time Machine,Hot Tub Time Machine,2009,0,Fantasy,Original Screenplay,Live Action,Comedy,English,"for strong crude and sexual content, nudity, drug use and pervasive language",R,Wide,63,4
93340115,Precious (Based on the Novel Push by Sapphire),Precious (Based on the Novel Push by Sapphire),2009,0,Historical Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,"For child abuse including sexual assault, and pervasive language",R,Limited,63,4
134970115,Devil,Devil,2010,0,Fantasy,Original Screenplay,Live Action,Thriller/Suspense,English,"for violence and disturbing images, thematic material and some language including sexual references.",PG-13,Wide,63,4
90510115,Perfect Stranger,Perfect Stranger,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,English,"for sexual content, nudity, some disturbing violent images and language",R,Wide,63,4
135210115,Conan,Conan the Barbarian 3D,2010,0,Fantasy,Based on Fiction Book/Short Story,Live Action,Action,English,"for strong bloody violence, some sexuality and nudity.",R,Wide,63,4
69190115,Lions for Lambs,Lions for Lambs,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,for some war violence and language,R,Wide,63,4
45470115,"Ghost, The",The Ghost Writer,2010,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Thriller/Suspense,English,"for language, brief nudity/sexuality, some violence and a drug reference",PG-13,Limited,63,4
